"Country Name" "Country Code" "Indicator Name" "Indicator Code" 1990.0 1991.0 1992.0 1993.0 1994.0 1995.0 1996.0 1997.0 1998.0 1999.0 2000.0 2001.0 2002.0 2003.0 2004.0 2005.0 2006.0 2007.0 2008.0 2009.0 2010.0 2011.0 2012.0 2013.0 2014.0 2015.0 2016.0 2017.0 2018.0
Brasil BRA "Población de 10 a 14 años, mujeres (% de la población femenina)" SP.POP.1014.FE.5Y 10.9242002797234 10.9662888134905 10.9966365820589 11.010505122218001 10.987610753613 10.9024535770257 10.750917317169302 10.54449394754 10.3022370437175 10.0570061314619 9.834245951122401 9.62808717171474 9.44520571300194 9.28068935494816 9.13226936479206 9.003663808142141 8.905325076748289 8.826010234486699 8.75660184596215 8.67603532914058 8.56402238865625 8.42553914384049 8.25822100260836 8.070745573548349 7.8754194329241205 7.67943758931036 7.48271100673934 7.28641707853726 7.09468151860845
Brasil BRA "Población de 5 a 9 años, varones (% de la población masculina)" SP.POP.0509.MA.5Y 12.349806339356 12.234247135072 12.033273338773 11.7567817599387 11.444386832367899 11.150919565005 10.9042572827506 10.6848422490947 10.495407950573801 10.3272150582253 10.1638691642156 10.015447369638801 9.90003868061156 9.8085975852175 9.718847533854449 9.60162079792707 9.46297401940472 9.284714313955421 9.067806012810381 8.829253012731732 8.596096664974691 8.38310253881941 8.169468498329541 7.96027148938328 7.762609408820031 7.58441426271636 7.43630825262509 7.32650496192546 7.252919206108099
Brasil BRA "Población de 5 a 9 años, mujeres (% de la población femenina)" SP.POP.0509.FE.5Y 11.9031400386155 11.770648623342499 11.5557005526556 11.2688682094156 10.9495493889714 10.6519601301545 10.395766128101302 10.1669133041355 9.9686120673498 9.792838025794971 9.624107960773259 9.469234160454251 9.34701655240066 9.24926813262244 9.1549853696307 9.03636393538568 8.896546400127539 8.71958805002219 8.50665300201489 8.2741412868307 8.04797017803497 7.8399676098982205 7.63109716933113 7.426195068336071 7.2321496662766505 7.05679373879363 6.90962287116891 6.79719122423147 6.717960946391701
Brasil BRA "Población entre 0 y 14 años de edad (% del total)" SP.POP.0014.TO.ZS 35.1586663330095 34.6940666435777 34.2481001803586 33.7923178611225 33.2952911621978 32.751250500741 32.2262342713914 31.6665193460832 31.0861314513481 30.5067306256852 29.9381653471239 29.4417955831003 28.920088124198198 28.390909778042897 27.8703085463604 27.3617217370003 26.8292870098042 26.324345649370798 25.8318874595466 25.333024719801504 24.8233604163553 24.314832706793798 23.8194718068812 23.335603342352098 22.867491114868397 22.420822309215698 22.049523102473696 21.6838368026363 21.3340719108545
Brasil BRA "Población entre 0 y 14 años de edad, total" SP.POP.0014.TO 52387546.0 52612862.0 52830907.0 53002939.0 53083587.0 53063542.0 53049115.0 52949283.0 52779666.0 52568794.0 52329021.0 52169700.0 51922409.0 51617299.0 51283174.0 50927580.0 50483960.0 50050595.0 49605067.0 49117317.0 48582701.0 48025329.0 47469181.0 46912941.0 46366979.0 45844252.0 45457971.0 45066349.0 44688338.0
Brasil BRA "Población entre 0 y 14 años de edad, hombres (% del total)" SP.POP.0014.MA.ZS 35.8293284097875 35.386492159039605 34.9598311662677 34.5207624428335 34.0379522589236 33.5058269154777 32.9967608085072 32.4508273786503 31.882059927225498 31.312347186675 30.7517134638508 30.263498867405602 29.7484288245293 29.2240274041635 28.7064738466457 28.199562027350396 27.667432943334102 27.162394827912998 26.668965297392003 26.168196517968397 25.656072330700898 25.145388129155503 24.6484620378646 24.1632047258137 23.6937006893704 23.2457484843953 22.8750449284512 22.5097045851201 22.1601441194372
Brasil BRA "Población entre 0 y 14 años de edad, hombres" SP.POP.0014.MA.IN 26541570.0 26670476.0 26794090.0 26892915.0 26944346.0 26943832.0 26949294.0 26910642.0 26835595.0 26738423.0 26625336.0 26552171.0 26433999.0 26285429.0 26120814.0 25944186.0 25722626.0 25505627.0 25281770.0 25036304.0 24767415.0 24487882.0 24209801.0 23932067.0 23659522.0 23398594.0 23206777.0 23012142.0 22824116.0
Brasil BRA "Población entre 0 y 14 años de edad, mujeres (% del total)" SP.POP.0014.FE.ZS 34.4955895358811 34.0099440051087 33.5453739842512 33.0735608347877 32.562983006416005 32.0076728583573 31.4675383168611 30.894860346620398 30.303655273121098 29.7153496657988 29.1396228977628 28.6358930675515 28.1083507577913 27.575189602557 27.052304060750604 26.542777958199803 26.0107324652762 25.5065762487881 25.015753061114804 24.519422054887098 24.0128231674791 23.5070444626354 23.013836341631 22.5319274295859 22.065776970947 21.6209802733908 21.2496842794788 20.8842691668983 20.534930326661602
Brasil BRA "Población entre 0 y 14 años de edad, mujeres" SP.POP.0014.FE.IN 25845975.0 25942420.0 26036872.0 26110083.0 26139284.0 26119712.0 26099851.0 26038681.0 25944108.0 25830391.0 25703684.0 25617508.0 25488385.0 25331855.0 25162353.0 24983393.0 24761329.0 24544962.0 24323291.0 24081004.0 23815286.0 23537451.0 23259385.0 22980870.0 22707447.0 22445658.0 22251153.0 22054152.0 21864174.0
Brasil BRA "Población de 0 a 4 años, varones (% de la población masculina)" SP.POP.0004.MA.5Y 12.2093053629296 11.822236024521699 11.5473849862734 11.3518466759392 11.185968772121 11.0161667001947 10.8928703467179 10.7608375938447 10.6127743372014 10.445958388003401 10.2608054267029 10.1195669493536 9.89336289614977 9.6151417949237 9.326372369565561 9.05632776263392 8.75490310008397 8.50018395533937 8.28609188676112 8.098888451514929 7.9287298745718005 7.77090881153115 7.65744212366786 7.57276270043593 7.50076470306888 7.431239411868661 7.412473896550139 7.35853306644779 7.27873568276605
Brasil BRA "Población de 0 a 4 años, mujeres (% de la población femenina)" SP.POP.0004.FE.5Y 11.6682492175422 11.2730065682758 10.9930368495368 10.794187503154099 10.6258228638316 10.453259151176999 10.3208548715905 10.1834530949449 10.0328061620537 9.86550550854192 9.6812689858671 9.53857173538249 9.31612849238874 9.04523211498637 8.76504932632784 8.502750214671941 8.20886098840041 7.96097796427922 7.752498213137799 7.569245438915809 7.400830600787869 7.24153770889666 7.1245181696914806 7.03498678770148 6.95820787174625 6.88474894528682 6.85735040157053 6.80066086412953 6.72228786166149
Brasil BRA "Supervivencia hasta los 65 años, varones (% de la cohorte)" SP.DYN.TO65.MA.ZS 59.3869886 59.8976968 60.408405 60.976014600000006 61.54362420000001 62.1112338 62.6788434 63.246453 63.8011078 64.3557626 64.9104174 65.46507220000001 66.019727 66.5470248 67.0743226 67.6016204 68.1289182 68.656216 69.1860488 69.7158816 70.24571440000001 70.7755472 71.30538 71.6245066 71.94363320000001 72.2627598 72.5818864 72.901013 73.2415578
Brasil BRA "Supervivencia hasta los 65 años, mujeres (% de la cohorte)" SP.DYN.TO65.FE.ZS 73.084204 73.649051 74.213898 74.8425956 75.4712932 76.0999908 76.72868840000001 77.357386 77.8699734 78.38256080000001 78.89514820000001 79.4077356 79.920323 80.35162640000001 80.78292979999999 81.21423320000001 81.64553659999999 82.07684 82.39295759999999 82.7090752 83.0251928 83.34131040000001 83.657428 83.91891640000001 84.18040479999999 84.44189320000001 84.7033816 84.96486999999999 85.16789240000001
Brasil BRA "Tasa de fertilidad, total (nacimientos por cada mujer)" SP.DYN.TFRT.IN 2.9019999999999997 2.822 2.7539999999999996 2.693 2.639 2.588 2.536 2.483 2.426 2.365 2.3 2.2319999999999998 2.1630000000000003 2.097 2.033 1.976 1.925 1.882 1.847 1.818 1.796 1.781 1.771 1.764 1.758 1.7530000000000001 1.7469999999999999 1.739 1.73
Brasil BRA "Esperanza de vida al nacer, varones (años)" SP.DYN.LE00.MA.IN 63.066 63.426 63.784 64.137 64.483 64.819 65.145 65.46600000000001 65.783 66.1 66.421 66.75 67.09 67.44 67.79899999999999 68.166 68.536 68.905 69.266 69.616 69.95 70.265 70.56 70.83800000000001 71.09899999999999 71.345 71.578 71.804 72.024
Brasil BRA "Esperanza de vida al nacer, total (años)" SP.DYN.LE00.IN 66.343 66.742 67.141 67.539 67.932 68.318 68.695 69.061 69.419 69.76899999999999 70.116 70.462 70.813 71.17 71.531 71.896 72.26 72.618 72.96600000000001 73.3 73.619 73.921 74.209 74.483 74.745 74.994 75.23 75.456 75.672
Brasil BRA "Esperanza de vida al nacer, mujeres (años)" SP.DYN.LE00.FE.IN 69.82300000000001 70.26 70.7 71.141 71.583 72.01899999999999 72.446 72.859 73.256 73.63600000000001 74.003 74.36 74.715 75.069 75.423 75.775 76.122 76.457 76.779 77.085 77.378 77.658 77.929 78.193 78.45 78.69800000000001 78.934 79.156 79.362
Brasil BRA " Tasa de mortalidad, bebés (por cada 1.000 nacidos vivos)" SP.DYN.IMRT.IN 52.5 50.4 48.2 45.8 43.4 41.0 38.7 36.5 34.4 32.3 30.4 28.6 26.8 25.2 23.6 22.1 20.7 19.5 18.4 17.5 16.7 16.0 15.4 14.9 14.5 14.0 14.6 13.2 12.8
Brasil BRA "Tasa de mortalidad en un año (por cada 1.000 personas)" SP.DYN.CDRT.IN 6.9479999999999995 6.835 6.731 6.636 6.55 6.472 6.402 6.3389999999999995 6.2829999999999995 6.233 6.189 6.149 6.114 6.082999999999999 6.057 6.037000000000001 6.022 6.016 6.017 6.027 6.045 6.071000000000001 6.106 6.147 6.195 6.25 6.311 6.377999999999999 6.452000000000001
Brasil BRA "Tasa de natalidad, nacidos vivos en un año (por cada 1.000 personas)" SP.DYN.CBRT.IN 24.844 24.245 23.721 23.252 22.826 22.424 22.022 21.601 21.147 20.654 20.119 19.547 18.955 18.363 17.787 17.243 16.747 16.305999999999997 15.921 15.595 15.327 15.11 14.93 14.772 14.624 14.472000000000001 14.307 14.125 13.924000000000001
Brasil BRA "Tasa de mortalidad, adultos, varones (por cada 1.000 varones adultos)" SP.DYN.AMRT.MA 289.95599999999996 288.233 286.51 281.793 277.07599999999996 272.36 267.643 262.926 257.79400000000004 252.662 247.53099999999998 242.399 237.267 233.267 229.267 225.268 221.268 217.268 214.047 210.825 207.604 204.38299999999998 201.16099999999997 198.648 196.135 193.622 191.109 188.59599999999998 188.528
Brasil BRA "Tasa de mortalidad, adultos, mujeres (por cada 1.000 mujeres adultas)" SP.DYN.AMRT.FE 158.83 155.648 152.466 149.222 145.977 142.733 139.489 136.245 132.65 129.055 125.46 121.86399999999999 118.26899999999999 115.955 113.64 111.325 109.01100000000001 106.696 105.214 103.73299999999999 102.251 100.77 99.288 97.89299999999999 96.49799999999999 95.103 93.708 92.31299999999999 91.421
Brasil BRA "Tasa de fertilidad en adolescentes (nacimientos por cada 1.000 mujeres entre 15 y 19 años de edad)" SP.ADO.TFRT 82.9406 83.3338 83.727 83.834 83.941 84.04799999999999 84.155 84.262 83.57799999999999 82.89399999999999 82.21 81.52600000000001 80.842 78.904 76.96600000000001 75.028 73.09 71.152 69.7322 68.3124 66.8926 65.4728 64.053 63.0646 62.0762 61.0878 60.0994 59.111000000000004 57.8858
Brasil BRA "Población de refugiados por país o territorio de origen" SM.POP.REFG.OR 14.0 11.0 11.0 12.0 41.0 53.0 85.0 104.0 136.0 196.0 224.0 254.0 441.0 378.0 403.0 370.0 707.0 1624.0 1404.0 973.0 994.0 1045.0 1076.0 985.0 977.0 895.0 809.0 836.0 1038.0
Brasil BRA "Población de refugiados por país o territorio de asilo" SM.POP.REFG 5335.0 5389.0 5439.0 6198.0 2223.0 2050.0 2212.0 2260.0 2347.0 2378.0 2722.0 2884.0 3182.0 3193.0 3345.0 3458.0 3492.0 20783.0 3852.0 4232.0 4357.0 4477.0 4689.0 5196.0 7490.0 8707.0 9689.0 10230.0 11327.0
Brasil BRA "Neonatos protegidos contra el tétanos (%)" SH.VAC.TTNS.ZS 63.0 64.0 68.0 71.0 75.0 78.0 81.0 83.0 86.0 89.0 92.0 92.0 65.0 76.0 78.0 67.0 92.0 92.0 92.0 92.0 92.0 92.0 93.0 93.0 93.0 93.0 93.0 94.0 94.0
Brasil BRA "Inmunización contra el sarampión (% de niños entre 12 y 23 meses de edad)" SH.IMM.MEAS 78.0 85.0 91.0 85.0 77.0 87.0 80.0 99.0 95.0 99.0 99.0 99.0 96.0 97.0 97.0 98.0 99.0 99.0 99.0 99.0 99.0 99.0 99.0 98.0 97.0 96.0 95.0 91.0 84.0
Brasil BRA "Inmunización con vacuna DPT (% de niños entre 12 y 23 meses de edad)" SH.IMM.IDPT 66.0 78.0 71.0 75.0 74.0 81.0 77.0 79.0 93.0 94.0 98.0 98.0 99.0 99.0 99.0 99.0 99.0 99.0 99.0 99.0 99.0 99.0 95.0 97.0 93.0 96.0 89.0 89.0 83.0
Brasil BRA "Adultos (de 15 años en adelante) y niños (de 0 a 14 años) recientemente infectados por el VIH" SH.HIV.INCD.TL 35000.0 38000.0 40000.0 42000.0 44000.0 45000.0 46000.0 49000.0 50000.0 51000.0 51000.0 50000.0 49000.0 47000.0 41000.0 42000.0 42000.0 43000.0 43000.0 43000.0 44000.0 44000.0 45000.0 45000.0 48000.0 48000.0 50000.0 51000.0 53000.0
Brasil BRA " Tasa de mortalidad, neonatal (por cada 1.000 nacidos vivos)" SH.DYN.NMRT 25.3 24.5 23.6 22.8 22.1 21.4 20.8 20.3 19.7 19.2 18.3 17.3 16.4 15.6 14.7 13.9 13.2 12.6 12.1 11.6 11.2 10.7 10.3 10.0 9.7 9.4 9.6 8.5 8.1
Brasil BRA "Tasa de mortalidad, menores de 5 años (por cada 1.000)" SH.DYN.MORT 63.0 60.2 57.2 54.1 51.0 47.9 45.0 42.2 39.6 37.1 34.8 32.6 30.5 28.5 26.6 24.9 23.3 21.9 20.7 19.6 18.7 17.9 17.3 16.7 16.2 15.7 16.3 14.8 14.4
Brasil BRA "Prevalencia de VIH, total (% de la población entre 15 y 24 años de edad)" SH.DYN.AIDS.ZS 0.2 0.2 0.2 0.3 0.3 0.3 0.3 0.3 0.3 0.4 0.4 0.4 0.4 0.4 0.4 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
Brasil BRA "Número de muertes de recién nacidos" SH.DTH.NMRT 93795.0 89964.0 86406.0 83340.0 80503.0 77980.0 75534.0 73210.0 70769.0 68143.0 64161.0 59991.0 55870.0 51907.0 48168.0 44702.0 41640.0 39066.0 36972.0 35191.0 33531.0 31936.0 30610.0 29641.0 28826.0 27783.0 28437.0 24944.0 23715.0
Brasil BRA "Número de muertes de menores de 5 años" SH.DTH.MORT 233307.0 221066.0 208963.0 196777.0 184882.0 173404.0 162508.0 151999.0 141894.0 132093.0 122570.0 113317.0 104400.0 95819.0 87844.0 80582.0 74132.0 68506.0 63713.0 59689.0 56386.0 53673.0 51460.0 49612.0 47983.0 46479.0 48237.0 43455.0 41940.0
Brasil BRA "Número de muertes infantiles" SH.DTH.IMRT 193594.0 184469.0 175472.0 166256.0 157205.0 148227.0 139634.0 131198.0 123016.0 114888.0 106963.0 99153.0 91623.0 84303.0 77496.0 71223.0 65621.0 60740.0 56587.0 53107.0 50212.0 47840.0 45908.0 44283.0 42845.0 41509.0 43063.0 38792.0 37421.0
